,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_fit_intercept,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,class
74,0.007176351547241211,0.00014265158801218393,0.0008196353912353516,2.4343179083414087e-05,True,61.054022965853264,"{'fit_intercept': True, 'C': 61.054022965853264}",0.5,0.8333333333333334,0.9166666666666666,0.9166666666666666,0.1428571428571429,0.6619047619047619,0.3016019211159996,13,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Milky
75,0.006282281875610351,0.0006407057995346947,0.0008953094482421875,9.9076549565549e-05,True,13.894954943731374,"{'fit_intercept': True, 'C': 13.894954943731374}",0.5,0.875,0.9166666666666666,0.875,0.1428571428571429,0.6619047619047619,0.3004484554402256,13,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Milky
76,0.005213260650634766,0.0014185780837208872,0.0009610652923583984,6.428199974073284e-05,True,8.483428982440717,"{'fit_intercept': True, 'C': 8.483428982440717}",0.5,0.7916666666666666,0.9583333333333334,0.875,0.1428571428571429,0.6535714285714286,0.2984607146442242,17,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Milky
77,0.005138254165649414,0.0014723043934944699,0.0006639480590820313,0.00016401849458377,True,22.758459260747887,"{'fit_intercept': True, 'C': 22.758459260747887}",0.5,0.8333333333333334,0.9166666666666666,0.875,0.1428571428571429,0.6535714285714286,0.2949499361800367,17,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Milky
78,0.0013095855712890625,0.00025298911677691796,0.0008570671081542969,0.0001641426572471812,False,0.7196856730011519,"{'fit_intercept': False, 'C': 0.7196856730011519}",0.9166666666666666,0.6666666666666666,0.875,0.6666666666666666,0.1428571428571429,0.6535714285714285,0.2754711486553475,19,1.0,0.9973118279569892,1.0,1.0,1.0,0.9994623655913978,0.0010752688172043002,Milky
79,0.005726861953735352,0.001282221399379113,0.0007123470306396485,0.00015579733095329594,True,100.0,"{'fit_intercept': True, 'C': 100.0}",0.5,0.75,0.9166666666666666,0.9166666666666666,0.1428571428571429,0.6452380952380952,0.29387164582124464,20,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Milky
80,0.007153367996215821,0.0009589981680423071,0.0007744312286376953,0.00012564540587414456,False,61.054022965853264,"{'fit_intercept': False, 'C': 61.054022965853264}",0.7083333333333333,1.0,0.5416666666666666,0.75,0.1428571428571429,0.6285714285714286,0.28373820612408274,21,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Milky
81,0.005040025711059571,0.0009345240658744795,0.0007102012634277344,0.0002520340109835968,False,13.894954943731374,"{'fit_intercept': False, 'C': 13.894954943731374}",0.7916666666666666,1.0,0.5833333333333333,0.625,0.1428571428571429,0.6285714285714286,0.28373820612408274,21,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Milky
82,0.006165981292724609,0.0015118504295156359,0.0006677150726318359,0.0001406103440477237,False,100.0,"{'fit_intercept': False, 'C': 100.0}",0.6666666666666666,1.0,0.5416666666666666,0.7916666666666666,0.1428571428571429,0.6285714285714284,0.2861752234268392,23,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Milky
83,0.007729196548461914,0.0007421806788885932,0.000842428207397461,4.193147743507199e-05,False,37.27593720314938,"{'fit_intercept': False, 'C': 37.27593720314938}",0.7083333333333333,1.0,0.5416666666666666,0.7083333333333333,0.1428571428571429,0.6202380952380951,0.28064450443306516,24,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Milky
84,0.005007219314575195,0.001368708875326043,0.0007035255432128907,0.00012281897932854089,False,8.483428982440717,"{'fit_intercept': False, 'C': 8.483428982440717}",0.7916666666666666,1.0,0.4583333333333333,0.625,0.1428571428571429,0.6035714285714285,0.292009031326802,25,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Milky
85,0.0019326210021972656,0.0005011090067084113,0.0008795738220214843,0.00015691662553135705,False,1.1787686347935873,"{'fit_intercept': False, 'C': 1.1787686347935873}",0.9583333333333334,0.6666666666666666,0.7083333333333333,0.5416666666666666,0.1428571428571429,0.6035714285714284,0.2671710790627016,26,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Milky
86,0.005109262466430664,0.0007878448263117256,0.0007363796234130859,0.0002576765794518436,False,22.758459260747887,"{'fit_intercept': False, 'C': 22.758459260747887}",0.6666666666666666,1.0,0.5,0.625,0.1428571428571429,0.5869047619047618,0.2768362729041569,27,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Milky
87,0.004491043090820312,0.0012582573922265176,0.000615692138671875,4.9184683844986235e-05,False,5.17947467923121,"{'fit_intercept': False, 'C': 5.17947467923121}",0.7916666666666666,0.75,0.5416666666666666,0.625,0.1428571428571429,0.5702380952380952,0.23143665476770964,28,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Milky
88,0.005298614501953125,0.0016767920665241981,0.0009855270385742188,0.00020548946437590497,False,3.1622776601683795,"{'fit_intercept': False, 'C': 3.1622776601683795}",0.7916666666666666,0.875,0.4583333333333333,0.5833333333333333,0.1428571428571429,0.5702380952380952,0.2597148706927597,28,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Milky
89,0.002992105484008789,0.0013340072509579787,0.001128244400024414,0.00045453338510609975,False,1.9306977288832496,"{'fit_intercept': False, 'C': 1.9306977288832496}",0.7916666666666666,0.7083333333333334,0.5416666666666666,0.5,0.1428571428571429,0.5369047619047619,0.22403104538668775,30,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Milky
90,0.0006885528564453125,0.0001853699162834446,0.0007290363311767579,0.00016626378381350606,True,0.1,"{'fit_intercept': True, 'C': 0.1}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Fruity
91,0.000991487503051758,0.0005352038531635889,0.0011294364929199218,0.0006577785032420331,False,0.1,"{'fit_intercept': False, 'C': 0.1}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Fruity
92,0.002550554275512695,0.00032569469819867554,0.0005188941955566406,1.8032768386243216e-05,True,100.0,"{'fit_intercept': True, 'C': 100.0}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Fruity
93,0.0024713516235351563,0.0004458648910733032,0.0005692481994628906,6.643260651245421e-05,False,61.054022965853264,"{'fit_intercept': False, 'C': 61.054022965853264}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Fruity
94,0.0023323535919189454,0.00035251035041526695,0.0005510330200195312,2.6617338902688684e-05,True,61.054022965853264,"{'fit_intercept': True, 'C': 61.054022965853264}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Fruity
95,0.0016094207763671874,0.00019770456391319128,0.0005368232727050781,3.008483496530862e-05,False,37.27593720314938,"{'fit_intercept': False, 'C': 37.27593720314938}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Fruity
96,0.0016828060150146484,0.000502067353124804,0.0005342960357666016,8.456300664409732e-06,True,37.27593720314938,"{'fit_intercept': True, 'C': 37.27593720314938}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Fruity
97,0.0014457225799560547,0.0005744885202848347,0.0005947113037109375,7.57241729134323e-05,False,22.758459260747887,"{'fit_intercept': False, 'C': 22.758459260747887}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Fruity
98,0.0015244007110595704,0.00032158339147833224,0.0005784034729003906,2.725615544745209e-05,True,22.758459260747887,"{'fit_intercept': True, 'C': 22.758459260747887}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Fruity
99,0.0010297298431396484,6.329894289238242e-05,0.0005312442779541015,2.0163165094784018e-05,False,13.894954943731374,"{'fit_intercept': False, 'C': 13.894954943731374}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Fruity
100,0.0009952545166015624,0.0002195434916970568,0.0005240917205810546,1.842492855844394e-05,True,13.894954943731374,"{'fit_intercept': True, 'C': 13.894954943731374}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Fruity
101,0.001017618179321289,0.00016818631283422027,0.0005002498626708984,1.2654974301107294e-05,False,8.483428982440717,"{'fit_intercept': False, 'C': 8.483428982440717}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Fruity
102,0.0007841587066650391,0.00012229167343378534,0.000482940673828125,1.646614748564571e-05,True,8.483428982440717,"{'fit_intercept': True, 'C': 8.483428982440717}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Fruity
103,0.0013588905334472657,0.000999901604759972,0.000579833984375,0.00015650853197434413,False,5.17947467923121,"{'fit_intercept': False, 'C': 5.17947467923121}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Fruity
104,0.0006895065307617188,6.765174970584079e-05,0.000506734848022461,4.5361376254602326e-05,True,5.17947467923121,"{'fit_intercept': True, 'C': 5.17947467923121}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Fruity
105,0.0009195804595947266,0.000617227068723887,0.0005193233489990234,3.935406138965899e-05,False,3.1622776601683795,"{'fit_intercept': False, 'C': 3.1622776601683795}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Fruity
106,0.0008391857147216797,0.00027208878952480705,0.001186370849609375,0.0011972572518885267,True,3.1622776601683795,"{'fit_intercept': True, 'C': 3.1622776601683795}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Fruity
107,0.000885915756225586,0.00040614089271153673,0.0005215167999267578,6.08774845730336e-05,False,1.9306977288832496,"{'fit_intercept': False, 'C': 1.9306977288832496}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Fruity
108,0.0006473541259765625,0.0001693906135429667,0.000586700439453125,0.00016292356935357252,True,1.9306977288832496,"{'fit_intercept': True, 'C': 1.9306977288832496}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Fruity
109,0.000538778305053711,4.315004806968999e-05,0.0004720211029052734,3.3392222213767236e-06,False,1.1787686347935873,"{'fit_intercept': False, 'C': 1.1787686347935873}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Fruity
110,0.0006992340087890625,0.0001284570806933438,0.0006383419036865235,0.00013106384331414974,True,1.1787686347935873,"{'fit_intercept': True, 'C': 1.1787686347935873}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Fruity
111,0.0005451679229736328,0.00010288999014538322,0.0005032539367675782,5.377687361256641e-05,False,0.7196856730011519,"{'fit_intercept': False, 'C': 0.7196856730011519}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Fruity
112,0.0004875659942626953,4.794478474240955e-05,0.0004817962646484375,1.6688210588013573e-05,True,0.7196856730011519,"{'fit_intercept': True, 'C': 0.7196856730011519}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Fruity
113,0.0005717277526855469,0.000123685805040591,0.0005528450012207032,0.00011211296456217303,False,0.43939705607607904,"{'fit_intercept': False, 'C': 0.43939705607607904}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Fruity
114,0.0006550788879394531,0.00016047916127522862,0.0006488800048828125,0.00015071936300421952,True,0.43939705607607904,"{'fit_intercept': True, 'C': 0.43939705607607904}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Fruity
115,0.0005364894866943359,0.00013590514853195222,0.0005817890167236328,0.0001410998456409575,False,0.2682695795279726,"{'fit_intercept': False, 'C': 0.2682695795279726}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Fruity
116,0.0005692481994628906,0.00014529937893317923,0.0006232738494873046,0.00015869993120458595,True,0.2682695795279726,"{'fit_intercept': True, 'C': 0.2682695795279726}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Fruity
117,0.0006719589233398438,0.0001107027142889009,0.0007308483123779297,0.00012439890968354365,False,0.16378937069540642,"{'fit_intercept': False, 'C': 0.16378937069540642}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Fruity
118,0.0006136894226074219,0.00016231161442683601,0.0006515026092529297,0.00015625434921589328,True,0.16378937069540642,"{'fit_intercept': True, 'C': 0.16378937069540642}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Fruity
119,0.0027074337005615233,0.0005951894397351628,0.0005411148071289062,1.7627890040536544e-05,False,100.0,"{'fit_intercept': False, 'C': 100.0}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Fruity
